X Z U W THETA OMEGA
5.52747892416645e-05 -0.0316009105195582 6.59603002915176e-06 -0.00377098756317101 60 0
5.53407692197875e-05 -0.0316386316451157 6.59996559874292e-06 -0.0037732375483255 60 0
5.54067885536058e-05 -0.0316763752705247 6.60390116833059e-06 -0.00377548753347113 60 0
5.54728472431193e-05 -0.0317141413957851 6.60783673791477e-06 -0.00377773751860791 60 0
5.55389452883281e-05 -0.0317519300208969 6.61177230749547e-06 -0.00377998750373584 60 0
5.56050826892322e-05 -0.0317897411458598 6.61570787707271e-06 -0.00378223748885491 60 0
5.56712594458314e-05 -0.0318275747706739 6.61964344664651e-06 -0.00378448747396512 60 0
5.57374755581258e-05 -0.0318654308953391 6.62357901621687e-06 -0.00378673745906648 60 0
5.58037310261155e-05 -0.0319033095198552 6.62751458578381e-06 -0.00378898744415899 60 0
5.58700258498002e-05 -0.0319412106442223 6.63145015534735e-06 -0.00379123742924264 60 0
5.59363600291802e-05 -0.0319791342684401 6.63538572490749e-06 -0.00379348741431743 60 0
5.60027335642552e-05 -0.0320170803925086 6.63932129446425e-06 -0.00379573739938337 60 0
5.60691464550253e-05 -0.0320550490164277 6.64325686401764e-06 -0.00379798738444046 60 0
5.61355987014906e-05 -0.0320930401401974 6.64719243356768e-06 -0.00380023736948869 60 0
5.62020903036509e-05 -0.0321310537638174 6.65112800311438e-06 -0.00380248735452806 60 0
5.62686212615063e-05 -0.0321690898872879 6.65506357265775e-06 -0.00380473733955858 60 0
5.63351915750567e-05 -0.0322071485106086 6.65899914219781e-06 -0.00380698732458025 60 0
5.64018012443021e-05 -0.0322452296337795 6.66293471173456e-06 -0.00380923730959306 60 0
5.64684502692425e-05 -0.0322833332568004 6.66687028126803e-06 -0.00381148729459701 60 0
5.65351386498779e-05 -0.0323214593796714 6.67080585079823e-06 -0.00381373727959211 60 0
5.66018663862083e-05 -0.0323596080023922 6.67474142032516e-06 -0.00381598726457835 60 0
5.66686334782336e-05 -0.0323977791249629 6.67867698984885e-06 -0.00381823724955574 60 0
5.67354399259539e-05 -0.0324359727473833 6.68261255936931e-06 -0.00382048723452428 60 0
5.6802285729369e-05 -0.0324741888696534 6.68654812888654e-06 -0.00382273721948396 60 0
5.68691708884791e-05 -0.032512427491773 6.69048369840056e-06 -0.00382498720443478 60 0
5.6936095403284e-05 -0.032550688613742 6.6944192679114e-06 -0.00382723718937675 60 0
5.70030592737838e-05 -0.0325889722355605 6.69835483741905e-06 -0.00382948717430986 60 0
5.70700624999784e-05 -0.0326272783572282 6.70229040692353e-06 -0.00383173715923412 60 0
5.71371050818678e-05 -0.0326656069787451 6.70622597642486e-06 -0.00383398714414952 60 0
5.7204187019452e-05 -0.0327039581001111 6.71016154592305e-06 -0.00383623712905607 60 0
5.72713083127311e-05 -0.0327423317213262 6.71409711541812e-06 -0.00383848711395377 60 0
5.73384689617049e-05 -0.0327807278423902 6.71803268491006e-06 -0.0038407370988426 60 0
5.74056689663734e-05 -0.032819146463303 6.72196825439891e-06 -0.00384298708372259 60 0
5.74729083267367e-05 -0.0328575875840646 6.72590382388467e-06 -0.00384523706859372 60 0
5.75401870427947e-05 -0.0328960512046749 6.72983939336736e-06 -0.00384748705345599 60 0
5.76075051145474e-05 -0.0329345373251337 6.73377496284698e-06 -0.00384973703830941 60 0
5.76748625419948e-05 -0.032973045945441 6.73771053232356e-06 -0.00385198702315397 60 0
5.77422593251368e-05 -0.0330115770655968 6.74164610179711e-06 -0.00385423700798968 60 0
5.78096954639735e-05 -0.0330501306856008 6.74558167126763e-06 -0.00385648699281653 60 0
5.78771709585048e-05 -0.0330887068054531 6.74951724073515e-06 -0.00385873697763453 60 0
5.79446858087307e-05 -0.0331273054251535 6.75345281019967e-06 -0.00386098696244367 60 0
5.80122400146513e-05 -0.0331659265447019 6.75738837966121e-06 -0.00386323694724396 60 0
5.80798335762663e-05 -0.0332045701640983 6.76132394911978e-06 -0.00386548693203539 60 0
5.81474664935759e-05 -0.0332432362833426 6.7652595185754e-06 -0.00386773691681797 60 0
5.82151387665801e-05 -0.0332819249024346 6.76919508802808e-06 -0.00386998690159169 60 0
5.82828503952788e-05 -0.0333206360213744 6.77313065747783e-06 -0.00387223688635656 60 0
5.8350601379672e-05 -0.0333593696401617 6.77706622692467e-06 -0.00387448687111257 60 0
5.84183917197597e-05 -0.0333981257587966 6.78100179636861e-06 -0.00387673685585973 60 0
5.84862214155418e-05 -0.0334369043772789 6.78493736580966e-06 -0.00387898684059803 60 0
5.85540904670184e-05 -0.0334757054956085 6.78887293524783e-06 -0.00388123682532747 60 0
5.86219988741894e-05 -0.0335145291137854 6.79280850468315e-06 -0.00388348681004807 60 0
5.86899466370548e-05 -0.0335533752318095 6.79674407411561e-06 -0.0038857367947598 60 0
5.87579337556147e-05 -0.0335922438496806 6.80067964354525e-06 -0.00388798677946269 60 0
5.88259602298689e-05 -0.0336311349673987 6.80461521297206e-06 -0.00389023676415671 60 0
5.88940260598174e-05 -0.0336700485849637 6.80855078239606e-06 -0.00389248674884188 60 0
5.89621312454604e-05 -0.0337089847023755 6.81248635181727e-06 -0.0038947367335182 60 0
5.90302757867976e-05 -0.033747943319634 6.8164219212357e-06 -0.00389698671818566 60 0
5.90984596838291e-05 -0.0337869244367392 6.82035749065136e-06 -0.00389923670284427 60 0
5.91666829365549e-05 -0.0338259280536909 6.82429306006427e-06 -0.00390148668749402 60 0
5.9234945544975e-05 -0.033864954170489 6.82822862947444e-06 -0.00390373667213491 60 0
5.93032475090893e-05 -0.0339040027871335 6.83216419888188e-06 -0.00390598665676695 60 0
5.93715888288979e-05 -0.0339430739036243 6.8360997682866e-06 -0.00390823664139014 60 0
5.94399695044007e-05 -0.0339821675199613 6.84003533768863e-06 -0.00391048662600447 60 0
5.95083895355977e-05 -0.0340212836361444 6.84397090708796e-06 -0.00391273661060995 60 0
5.95768489224888e-05 -0.0340604222521735 6.84790647648463e-06 -0.00391498659520657 60 0
5.96453476650742e-05 -0.0340995833680485 6.85184204587863e-06 -0.00391723657979433 60 0
5.97138857633537e-05 -0.0341387669837694 6.85577761526998e-06 -0.00391948656437324 60 0
5.97824632173272e-05 -0.0341779730993359 6.8597131846587e-06 -0.0039217365489433 60 0
5.98510800269949e-05 -0.0342172017147482 6.8636487540448e-06 -0.0039239865335045 60 0
5.99197361923567e-05 -0.034256452830006 6.86758432342829e-06 -0.00392623651805684 60 0
5.99884317134126e-05 -0.0342957264451093 6.87151989280919e-06 -0.00392848650260033 60 0
6.00571665901625e-05 -0.034335022560058 6.8754554621875e-06 -0.00393073648713497 60 0
6.01259408226065e-05 -0.034374341174852 6.87939103156325e-06 -0.00393298647166075 60 0
6.01947544107445e-05 -0.0344136822894912 6.88332660093645e-06 -0.00393523645617768 60 0
6.02636073545765e-05 -0.0344530459039755 6.8872621703071e-06 -0.00393748644068574 60 0
6.03324996541025e-05 -0.0344924320183048 6.89119773967522e-06 -0.00393973642518496 60 0
6.04014313093224e-05 -0.0345318406324791 6.89513330904084e-06 -0.00394198640967532 60 0
6.04704023202363e-05 -0.0345712717464983 6.89906887840395e-06 -0.00394423639415682 60 0
6.05394126868441e-05 -0.0346107253603622 6.90300444776457e-06 -0.00394648637862947 60 0
6.06084624091459e-05 -0.0346502014740709 6.90694001712272e-06 -0.00394873636309327 60 0
6.06775514871415e-05 -0.0346897000876241 6.9108755864784e-06 -0.00395098634754821 60 0
6.0746679920831e-05 -0.0347292212010218 6.91481115583164e-06 -0.00395323633199429 60 0
6.08158477102144e-05 -0.0347687648142639 6.91874672518245e-06 -0.00395548631643152 60 0
6.08850548552916e-05 -0.0348083309273504 6.92268229453083e-06 -0.00395773630085989 60 0
6.09543013560627e-05 -0.0348479195402811 6.92661786387681e-06 -0.00395998628527941 60 0
6.10235872125275e-05 -0.034887530653056 6.93055343322039e-06 -0.00396223626969008 60 0
6.10929124246861e-05 -0.0349271642656749 6.93448900256159e-06 -0.00396448625409189 60 0
6.11622769925385e-05 -0.0349668203781378 6.93842457190042e-06 -0.00396673623848484 60 0
6.12316809160847e-05 -0.0350064989904445 6.9423601412369e-06 -0.00396898622286894 60 0
6.13011241953246e-05 -0.0350462001025951 6.94629571057104e-06 -0.00397123620724418 60 0
6.13706068302582e-05 -0.0350859237145894 6.95023127990285e-06 -0.00397348619161057 60 0
6.14401288208855e-05 -0.0351256698264273 6.95416684923235e-06 -0.0039757361759681 60 0
6.15096901672065e-05 -0.0351654384381087 6.95810241855954e-06 -0.00397798616031678 60 0
6.15792908692211e-05 -0.0352052295496336 6.96203798788444e-06 -0.00398023614465661 60 0
6.16489309269294e-05 -0.0352450431610018 6.96597355720708e-06 -0.00398248612898757 60 0
6.17186103403314e-05 -0.0352848792722133 6.96990912652745e-06 -0.00398473611330969 60 0
6.17883291094269e-05 -0.035324737883268 6.97384469584557e-06 -0.00398698609762294 60 0
6.18580872342161e-05 -0.0353646189941658 6.97778026516146e-06 -0.00398923608192735 60 0
6.19278847146988e-05 -0.0354045226049065 6.98171583447513e-06 -0.0039914860662229 60 0
6.1997721550875e-05 -0.0354444487154902 6.98565140378659e-06 -0.00399373605050959 60 0
6.20675977427448e-05 -0.0354843973259167 6.98958697309585e-06 -0.00399598603478743 60 0
6.21375132903081e-05 -0.0355243684361859 6.99352254240294e-06 -0.00399823601905641 60 0
6.2207468193565e-05 -0.0355643620462978 6.99745811170785e-06 -0.00400048600331654 60 0
6.22774624525153e-05 -0.0356043781562522 7.00139368101061e-06 -0.00400273598756781 60 0
6.23474960671591e-05 -0.0356444167660491 7.00532925031123e-06 -0.00400498597181023 60 0
6.24175690374963e-05 -0.0356844778756884 7.00926481960973e-06 -0.00400723595604379 60 0
6.2487681363527e-05 -0.0357245614851699 7.01320038890611e-06 -0.0040094859402685 60 0
6.2557833045251e-05 -0.0357646675944937 7.01713595820038e-06 -0.00401173592448435 60 0
6.26280240826685e-05 -0.0358047962036596 7.02107152749257e-06 -0.00401398590869134 60 0
6.26982544757794e-05 -0.0358449473126675 7.02500709678269e-06 -0.00401623589288949 60 0
6.27685242245836e-05 -0.0358851209215174 7.02894266607074e-06 -0.00401848587707877 60 0
6.28388333290812e-05 -0.035925317030209 7.03287823535674e-06 -0.0040207358612592 60 0
6.2909181789272e-05 -0.0359655356387425 7.03681380464071e-06 -0.00402298584543078 60 0
6.29795696051562e-05 -0.0360057767471176 7.04074937392266e-06 -0.0040252358295935 60 0
6.30499967767337e-05 -0.0360460403553343 7.0446849432026e-06 -0.00402748581374737 60 0
6.31204633040045e-05 -0.0360863264633926 7.04862051248055e-06 -0.00402973579789238 60 0
6.31909691869685e-05 -0.0361266350712922 7.05255608175652e-06 -0.00403198578202854 60 0
6.32615144256257e-05 -0.0361669661790331 7.05649165103051e-06 -0.00403423576615584 60 0
6.33320990199762e-05 -0.0362073197866152 7.06042722030256e-06 -0.00403648575027428 60 0
6.34027229700199e-05 -0.0362476958940386 7.06436278957266e-06 -0.00403873573438387 60 0
6.34733862757567e-05 -0.0362880945013029 7.06829835884083e-06 -0.00404098571848461 60 0
6.35440889371867e-05 -0.0363285156084082 7.07223392810709e-06 -0.00404323570257649 60 0
6.36148309543099e-05 -0.0363689592153544 7.07616949737145e-06 -0.00404548568665952 60 0
6.36856123271262e-05 -0.0364094253221414 7.08010506663392e-06 -0.00404773567073369 60 0
6.37564330556356e-05 -0.036449913928769 7.08404063589451e-06 -0.004049985654799 60 0
6.38272931398381e-05 -0.0364904250352373 7.08797620515325e-06 -0.00405223563885546 60 0
6.38981925797337e-05 -0.0365309586415461 7.09191177441013e-06 -0.00405448562290307 60 0
6.39691313753223e-05 -0.0365715147476954 7.09584734366518e-06 -0.00405673560694182 60 0
6.40401095266039e-05 -0.0366120933536849 7.09978291291841e-06 -0.00405898559097172 60 0
6.41111270335786e-05 -0.0366526944595148 7.10371848216983e-06 -0.00406123557499275 60 0
6.41821838962464e-05 -0.0366933180651848 7.10765405141946e-06 -0.00406348555900494 60 0
6.4253280114607e-05 -0.0367339641706948 7.11158962066731e-06 -0.00406573554300827 60 0
6.43244156886607e-05 -0.0367746327760449 7.11552518991338e-06 -0.00406798552700274 60 0
6.43955906184073e-05 -0.0368153238812349 7.11946075915771e-06 -0.00407023551098837 60 0
6.44668049038469e-05 -0.0368560374862646 7.12339632840029e-06 -0.00407248549496513 60 0
6.45380585449793e-05 -0.0368967735911341 7.12733189764114e-06 -0.00407473547893304 60 0
6.46093515418046e-05 -0.0369375321958432 7.13126746688028e-06 -0.00407698546289209 60 0
6.46806838943229e-05 -0.0369783133003919 7.13520303611772e-06 -0.00407923544684229 60 0
6.4752055602534e-05 -0.0370191169047801 7.13913860535346e-06 -0.00408148543078364 60 0
6.48234666664379e-05 -0.0370599430090076 7.14307417458754e-06 -0.00408373541471613 60 0
6.48949170860347e-05 -0.0371007916130744 7.14700974381995e-06 -0.00408598539863976 60 0
6.49664068613243e-05 -0.0371416627169803 7.15094531305072e-06 -0.00408823538255454 60 0
6.50379359923066e-05 -0.0371825563207254 7.15488088227985e-06 -0.00409048536646046 60 0
6.51095044789818e-05 -0.0372234724243095 7.15881645150735e-06 -0.00409273535035753 60 0
6.51811123213497e-05 -0.0372644110277325 7.16275202073325e-06 -0.00409498533424575 60 0
6.52527595194103e-05 -0.0373053721309944 7.16668758995756e-06 -0.00409723531812511 60 0
6.53244460731637e-05 -0.037346355734095 7.17062315918028e-06 -0.00409948530199561 60 0
6.53961719826097e-05 -0.0373873618370343 7.17455872840144e-06 -0.00410173528585726 60 0
6.54679372477485e-05 -0.0374283904398121 7.17849429762104e-06 -0.00410398526971005 60 0
6.55397418685799e-05 -0.0374694415424285 7.1824298668391e-06 -0.00410623525355399 60 0
6.56115858451039e-05 -0.0375105151448832 7.18636543605563e-06 -0.00410848523738907 60 0
6.56834691773206e-05 -0.0375516112471762 7.19030100527064e-06 -0.0041107352212153 60 0
6.57553918652299e-05 -0.0375927298493075 7.19423657448416e-06 -0.00411298520503268 60 0
6.58273539088318e-05 -0.0376338709512768 7.19817214369618e-06 -0.00411523518884119 60 0
6.58993553081263e-05 -0.0376750345530842 7.20210771290673e-06 -0.00411748517264086 60 0
6.59713960631133e-05 -0.0377162206547296 7.20604328211583e-06 -0.00411973515643166 60 0
6.60434761737929e-05 -0.0377574292562129 7.20997885132347e-06 -0.00412198514021362 60 0
6.6115595640165e-05 -0.0377986603575338 7.21391442052967e-06 -0.00412423512398671 60 0
6.61877544622296e-05 -0.0378399139586926 7.21784998973446e-06 -0.00412648510775096 60 0
6.62599526399867e-05 -0.0378811900596889 7.22178555893784e-06 -0.00412873509150634 60 0
6.63321901734362e-05 -0.0379224886605226 7.22572112813982e-06 -0.00413098507525288 60 0
6.64044670625782e-05 -0.0379638097611939 7.22965669734042e-06 -0.00413323505899055 60 0
6.64767833074127e-05 -0.0380051533617024 7.23359226653965e-06 -0.00413548504271938 60 0
6.65491389079396e-05 -0.0380465194620482 7.23752783573753e-06 -0.00413773502643934 60 0
6.66215338641588e-05 -0.0380879080622312 7.24146340493406e-06 -0.00413998501015046 60 0
6.66939681760705e-05 -0.0381293191622512 7.24539897412927e-06 -0.00414223499385271 60 0
6.67664418436745e-05 -0.0381707527621082 7.24933454332316e-06 -0.00414448497754612 60 0
6.68389548669709e-05 -0.0382122088618021 7.25327011251575e-06 -0.00414673496123066 60 0
6.69115072459595e-05 -0.0382536874613328 7.25720568170705e-06 -0.00414898494490635 60 0
6.69840989806405e-05 -0.0382951885607002 7.26114125089708e-06 -0.00415123492857319 60 0
6.70567300710138e-05 -0.0383367121599042 7.26507682008584e-06 -0.00415348491223117 60 0
6.71294005170794e-05 -0.0383782582589448 7.26901238927336e-06 -0.0041557348958803 60 0
6.72021103188372e-05 -0.0384198268578218 7.27294795845964e-06 -0.00415798487952057 60 0
6.72748594762873e-05 -0.0384614179565352 7.2768835276447e-06 -0.00416023486315199 60 0
6.73476479894295e-05 -0.0385030315550848 7.28081909682856e-06 -0.00416248484677455 60 0
6.7420475858264e-05 -0.0385446676534706 7.28475466601121e-06 -0.00416473483038825 60 0
6.74933430827907e-05 -0.0385863262516925 7.28869023519269e-06 -0.0041669848139931 60 0
6.75662496630095e-05 -0.0386280073497505 7.29262580437299e-06 -0.0041692347975891 60 0
6.76391955989205e-05 -0.0386697109476443 7.29656137355215e-06 -0.00417148478117624 60 0
6.77121808905236e-05 -0.0387114370453739 7.30049694273015e-06 -0.00417373476475453 60 0
6.77852055378189e-05 -0.0387531856429394 7.30443251190704e-06 -0.00417598474832396 60 0
6.78582695408062e-05 -0.0387949567403404 7.3083680810828e-06 -0.00417823473188453 60 0
6.79313728994856e-05 -0.038836750337577 7.31230365025747e-06 -0.00418048471543625 60 0
6.8004515613857e-05 -0.0388785664346491 7.31623921943104e-06 -0.00418273469897912 60 0
6.80776976839206e-05 -0.0389204050315566 7.32017478860355e-06 -0.00418498468251313 60 0
6.81509191096761e-05 -0.0389622661282993 7.32411035777498e-06 -0.00418723466603828 60 0
6.82241798911236e-05 -0.0390041497248773 7.32804592694537e-06 -0.00418948464955458 60 0
6.82974800282632e-05 -0.0390460558212904 7.33198149611473e-06 -0.00419173463306203 60 0
6.83708195210947e-05 -0.0390879844175385 7.33591706528306e-06 -0.00419398461656062 60 0
6.84441983696181e-05 -0.0391299355136216 7.33985263445039e-06 -0.00419623460005035 60 0
6.85176165738335e-05 -0.0391719091095395 7.34378820361672e-06 -0.00419848458353123 60 0
6.85910741337408e-05 -0.0392139052052922 7.34772377278207e-06 -0.00420073456700326 60 0
6.866457104934e-05 -0.0392559238008795 7.35165934194645e-06 -0.00420298455046643 60 0
6.87381073206311e-05 -0.0392979648963015 7.35559491110987e-06 -0.00420523453392074 60 0
6.88116829476141e-05 -0.0393400284915579 7.35953048027236e-06 -0.0042074845173662 60 0
6.88852979302889e-05 -0.0393821145866488 7.36346604943391e-06 -0.00420973450080281 60 0
6.89589522686555e-05 -0.0394242231815739 7.36740161859455e-06 -0.00421198448423055 60 0
6.9032645962714e-05 -0.0394663542763333 7.37133718775429e-06 -0.00421423446764945 60 0
6.91063790124642e-05 -0.0395085078709269 7.37527275691314e-06 -0.00421648445105949 60 0
6.91801514179062e-05 -0.0395506839653545 7.37920832607111e-06 -0.00421873443446067 60 0
6.925396317904e-05 -0.0395928825596161 7.38314389522822e-06 -0.004220984417853 60 0
6.93278142958655e-05 -0.0396351036537115 7.38707946438448e-06 -0.00422323440123647 60 0
6.94017047683828e-05 -0.0396773472476408 7.39101503353991e-06 -0.00422548438461109 60 0
6.94756345965917e-05 -0.0397196133414037 7.39495060269452e-06 -0.00422773436797686 60 0
6.95496037804923e-05 -0.0397619019350003 7.39888617184831e-06 -0.00422998435133376 60 0
6.96236123200846e-05 -0.0398042130284304 7.40282174100132e-06 -0.00423223433468182 60 0
6.96976602153686e-05 -0.0398465466216939 7.40675731015354e-06 -0.00423448431802102 60 0
6.97717474663441e-05 -0.0398889027147907 7.41069287930499e-06 -0.00423673430135136 60 0
6.98458740730113e-05 -0.0399312813077209 7.41462844845568e-06 -0.00423898428467285 60 0
6.99200400353701e-05 -0.0399736824004842 7.41856401760564e-06 -0.00424123426798548 60 0
